Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
6.5	root	257	netDeviceFace://	InData	0	0	0	0
6.5	root	257	netDeviceFace://	OutData	200	208.203	100	104.102
6.5	root	257	netDeviceFace://	InSatisfiedInterests	200	0	100	0
6.5	root	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
6.5	root	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
6.5	root	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
6.5	root	258	ndnFace://6	InInterests	4.58752e-08	0	0	0
6.5	root	258	ndnFace://6	OutInterests	0	0	0	0
6.5	root	258	ndnFace://6	InData	0	0	0	0
6.5	root	258	ndnFace://6	OutData	0	0	0	0
6.5	root	258	ndnFace://6	InSatisfiedInterests	1.31072e-08	0	0	0
6.5	root	258	ndnFace://6	InTimedOutInterests	0	0	0	0
6.5	root	258	ndnFace://6	OutSatisfiedInterests	0	0	0	0
6.5	root	258	ndnFace://6	OutTimedOutInterests	0	0	0	0
6.5	root	259	appFace://	InInterests	0	0	0	0
6.5	root	259	appFace://	OutInterests	400	12.8906	200	6.44531
6.5	root	259	appFace://	InData	400	416.406	200	208.203
6.5	root	259	appFace://	OutData	0	0	0	0
6.5	root	259	appFace://	InSatisfiedInterests	0	0	0	0
6.5	root	259	appFace://	InTimedOutInterests	0	0	0	0
6.5	root	259	appFace://	OutSatisfiedInterests	400	0	200	0
6.5	root	259	appFace://	OutTimedOutInterests	0	0	0	0
6.5	root	-1	all	SatisfiedInterests	400	0	200	0
6.5	root	-1	all	TimedOutInterests	0	0	0	0
7	leaf-1	1	internal://	InInterests	0	0	0	0
7	leaf-1	1	internal://	OutInterests	0	0	0	0
7	leaf-1	1	internal://	InData	0	0	0	0
7	leaf-1	1	internal://	OutData	0	0	0	0
7	leaf-1	1	internal://	InSatisfiedInterests	0	0	0	0
7	leaf-1	1	internal://	InTimedOutInterests	0	0	0	0
7	leaf-1	1	internal://	OutSatisfiedInterests	2.62144e-09	0	0	0
7	leaf-1	1	internal://	OutTimedOutInterests	0	0	0	0
7	leaf-1	256	netDeviceFace://	InInterests	0	0	0	0
7	leaf-1	256	netDeviceFace://	OutInterests	100	0	50	0
7	leaf-1	256	netDeviceFace://	InData	100	104.102	50	52.0508
7	leaf-1	256	netDeviceFace://	OutData	0	0	0	0
7	leaf-1	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
7	leaf-1	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
7	leaf-1	256	netDeviceFace://	OutSatisfiedInterests	100	0	50	0
7	leaf-1	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
7	leaf-1	257	ndnFace://0	InInterests	7.86432e-09	0	0	0
7	leaf-1	257	ndnFace://0	OutInterests	0	0	0	0
7	leaf-1	257	ndnFace://0	InData	0	0	0	0
7	leaf-1	257	ndnFace://0	OutData	0	0	0	0
7	leaf-1	257	ndnFace://0	InSatisfiedInterests	2.62144e-09	0	0	0
7	leaf-1	257	ndnFace://0	InTimedOutInterests	0	0	0	0
7	leaf-1	257	ndnFace://0	OutSatisfiedInterests	0	0	0	0
7	leaf-1	257	ndnFace://0	OutTimedOutInterests	0	0	0	0
7	leaf-1	258	appFace://	InInterests	100	3.22266	50	1.61133
7	leaf-1	258	appFace://	OutInterests	0	0	0	0
7	leaf-1	258	appFace://	InData	0	0	0	0
7	leaf-1	258	appFace://	OutData	100	104.102	50	52.0508
7	leaf-1	258	appFace://	InSatisfiedInterests	100	0	50	0
7	leaf-1	258	appFace://	InTimedOutInterests	0	0	0	0
7	leaf-1	258	appFace://	OutSatisfiedInterests	0	0	0	0
7	leaf-1	258	appFace://	OutTimedOutInterests	0	0	0	0
7	leaf-1	-1	all	SatisfiedInterests	100	0	50	0
7	leaf-1	-1	all	TimedOutInterests	0	0	0	0
7	leaf-2	1	internal://	InInterests	0	0	0	0
7	leaf-2	1	internal://	OutInterests	0	0	0	0
7	leaf-2	1	internal://	InData	0	0	0	0
7	leaf-2	1	internal://	OutData	0	0	0	0
7	leaf-2	1	internal://	InSatisfiedInterests	0	0	0	0
7	leaf-2	1	internal://	InTimedOutInterests	0	0	0	0
7	leaf-2	1	internal://	OutSatisfiedInterests	2.62144e-09	0	0	0
7	leaf-2	1	internal://	OutTimedOutInterests	0	0	0	0
7	leaf-2	256	netDeviceFace://	InInterests	0	0	0	0
7	leaf-2	256	netDeviceFace://	OutInterests	100	0	50	0
7	leaf-2	256	netDeviceFace://	InData	100	104.102	50	52.0508
7	leaf-2	256	netDeviceFace://	OutData	0	0	0	0
7	leaf-2	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
7	leaf-2	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
7	leaf-2	256	netDeviceFace://	OutSatisfiedInterests	100	0	50	0
7	leaf-2	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
7	leaf-2	257	ndnFace://1	InInterests	7.86432e-09	0	0	0
7	leaf-2	257	ndnFace://1	OutInterests	0	0	0	0
7	leaf-2	257	ndnFace://1	InData	0	0	0	0
7	leaf-2	257	ndnFace://1	OutData	0	0	0	0
7	leaf-2	257	ndnFace://1	InSatisfiedInterests	2.62144e-09	0	0	0
7	leaf-2	257	ndnFace://1	InTimedOutInterests	0	0	0	0
7	leaf-2	257	ndnFace://1	OutSatisfiedInterests	0	0	0	0
7	leaf-2	257	ndnFace://1	OutTimedOutInterests	0	0	0	0
7	leaf-2	258	appFace://	InInterests	100	3.22266	50	1.61133
7	leaf-2	258	appFace://	OutInterests	0	0	0	0
7	leaf-2	258	appFace://	InData	0	0	0	0
7	leaf-2	258	appFace://	OutData	100	104.102	50	52.0508
7	leaf-2	258	appFace://	InSatisfiedInterests	100	0	50	0
7	leaf-2	258	appFace://	InTimedOutInterests	0	0	0	0
7	leaf-2	258	appFace://	OutSatisfiedInterests	0	0	0	0
7	leaf-2	258	appFace://	OutTimedOutInterests	0	0	0	0
7	leaf-2	-1	all	SatisfiedInterests	100	0	50	0
7	leaf-2	-1	all	TimedOutInterests	0	0	0	0
7	leaf-3	1	internal://	InInterests	0	0	0	0
7	leaf-3	1	internal://	OutInterests	0	0	0	0
7	leaf-3	1	internal://	InData	0	0	0	0
7	leaf-3	1	internal://	OutData	0	0	0	0
7	leaf-3	1	internal://	InSatisfiedInterests	0	0	0	0
7	leaf-3	1	internal://	InTimedOutInterests	0	0	0	0
7	leaf-3	1	internal://	OutSatisfiedInterests	2.62144e-09	0	0	0
7	leaf-3	1	internal://	OutTimedOutInterests	0	0	0	0
7	leaf-3	256	netDeviceFace://	InInterests	0	0	0	0
7	leaf-3	256	netDeviceFace://	OutInterests	100	0	50	0
7	leaf-3	256	netDeviceFace://	InData	100	104.102	50	52.0508
7	leaf-3	256	netDeviceFace://	OutData	0	0	0	0
7	leaf-3	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
7	leaf-3	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
7	leaf-3	256	netDeviceFace://	OutSatisfiedInterests	100	0	50	0
7	leaf-3	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
7	leaf-3	257	ndnFace://2	InInterests	7.86432e-09	0	0	0
7	leaf-3	257	ndnFace://2	OutInterests	0	0	0	0
7	leaf-3	257	ndnFace://2	InData	0	0	0	0
7	leaf-3	257	ndnFace://2	OutData	0	0	0	0
7	leaf-3	257	ndnFace://2	InSatisfiedInterests	2.62144e-09	0	0	0
7	leaf-3	257	ndnFace://2	InTimedOutInterests	0	0	0	0
7	leaf-3	257	ndnFace://2	OutSatisfiedInterests	0	0	0	0
7	leaf-3	257	ndnFace://2	OutTimedOutInterests	0	0	0	0
7	leaf-3	258	appFace://	InInterests	100	3.22266	50	1.61133
7	leaf-3	258	appFace://	OutInterests	0	0	0	0
7	leaf-3	258	appFace://	InData	0	0	0	0
7	leaf-3	258	appFace://	OutData	100	104.102	50	52.0508
7	leaf-3	258	appFace://	InSatisfiedInterests	100	0	50	0
7	leaf-3	258	appFace://	InTimedOutInterests	0	0	0	0
7	leaf-3	258	appFace://	OutSatisfiedInterests	0	0	0	0
7	leaf-3	258	appFace://	OutTimedOutInterests	0	0	0	0
7	leaf-3	-1	all	SatisfiedInterests	100	0	50	0
7	leaf-3	-1	all	TimedOutInterests	0	0	0	0
7	leaf-4	1	internal://	InInterests	0	0	0	0
7	leaf-4	1	internal://	OutInterests	0	0	0	0
7	leaf-4	1	internal://	InData	0	0	0	0
7	leaf-4	1	internal://	OutData	0	0	0	0
7	leaf-4	1	internal://	InSatisfiedInterests	0	0	0	0
7	leaf-4	1	internal://	InTimedOutInterests	0	0	0	0
7	leaf-4	1	internal://	OutSatisfiedInterests	2.62144e-09	0	0	0
7	leaf-4	1	internal://	OutTimedOutInterests	0	0	0	0
7	leaf-4	256	netDeviceFace://	InInterests	0	0	0	0
7	leaf-4	256	netDeviceFace://	OutInterests	100	0	50	0
7	leaf-4	256	netDeviceFace://	InData	100	104.102	50	52.0508
7	leaf-4	256	netDeviceFace://	OutData	0	0	0	0
7	leaf-4	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
7	leaf-4	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
7	leaf-4	256	netDeviceFace://	OutSatisfiedInterests	100	0	50	0
7	leaf-4	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
7	leaf-4	257	ndnFace://3	InInterests	7.86432e-09	0	0	0
7	leaf-4	257	ndnFace://3	OutInterests	0	0	0	0
7	leaf-4	257	ndnFace://3	InData	0	0	0	0
7	leaf-4	257	ndnFace://3	OutData	0	0	0	0
7	leaf-4	257	ndnFace://3	InSatisfiedInterests	2.62144e-09	0	0	0
7	leaf-4	257	ndnFace://3	InTimedOutInterests	0	0	0	0
7	leaf-4	257	ndnFace://3	OutSatisfiedInterests	0	0	0	0
7	leaf-4	257	ndnFace://3	OutTimedOutInterests	0	0	0	0
7	leaf-4	258	appFace://	InInterests	100	3.22266	50	1.61133
7	leaf-4	258	appFace://	OutInterests	0	0	0	0
7	leaf-4	258	appFace://	InData	0	0	0	0
7	leaf-4	258	appFace://	OutData	100	104.102	50	52.0508
7	leaf-4	258	appFace://	InSatisfiedInterests	100	0	50	0
7	leaf-4	258	appFace://	InTimedOutInterests	0	0	0	0
7	leaf-4	258	appFace://	OutSatisfiedInterests	0	0	0	0
7	leaf-4	258	appFace://	OutTimedOutInterests	0	0	0	0
7	leaf-4	-1	all	SatisfiedInterests	100	0	50	0
7	leaf-4	-1	all	TimedOutInterests	0	0	0	0
7	rtr-1	1	internal://	InInterests	0	0	0	0
7	rtr-1	1	internal://	OutInterests	0	0	0	0
7	rtr-1	1	internal://	InData	0	0	0	0
7	rtr-1	1	internal://	OutData	0	0	0	0
7	rtr-1	1	internal://	InSatisfiedInterests	0	0	0	0
7	rtr-1	1	internal://	InTimedOutInterests	0	0	0	0
7	rtr-1	1	internal://	OutSatisfiedInterests	2.62144e-09	0	0	0
7	rtr-1	1	internal://	OutTimedOutInterests	0	0	0	0
7	rtr-1	256	netDeviceFace://	InInterests	100	3.22266	50	1.61133
7	rtr-1	256	netDeviceFace://	OutInterests	0	0	0	0
7	rtr-1	256	netDeviceFace://	InData	0	0	0	0
7	rtr-1	256	netDeviceFace://	OutData	100	104.102	50	52.0508
7	rtr-1	256	netDeviceFace://	InSatisfiedInterests	100	0	50	0
7	rtr-1	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
7	rtr-1	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
7	rtr-1	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
7	rtr-1	257	netDeviceFace://	InInterests	100	3.22266	50	1.61133
7	rtr-1	257	netDeviceFace://	OutInterests	0	0	0	0
7	rtr-1	257	netDeviceFace://	InData	0	0	0	0
7	rtr-1	257	netDeviceFace://	OutData	100	104.102	50	52.0508
7	rtr-1	257	netDeviceFace://	InSatisfiedInterests	100	0	50	0
7	rtr-1	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
7	rtr-1	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
7	rtr-1	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
7	rtr-1	258	netDeviceFace://	InInterests	0	0	0	0
7	rtr-1	258	netDeviceFace://	OutInterests	200	6.44531	100	3.22266
7	rtr-1	258	netDeviceFace://	InData	200	208.203	100	104.102
7	rtr-1	258	netDeviceFace://	OutData	0	0	0	0
7	rtr-1	258	netDeviceFace://	InSatisfiedInterests	0	0	0	0
7	rtr-1	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
7	rtr-1	258	netDeviceFace://	OutSatisfiedInterests	200	0	100	0
7	rtr-1	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
7	rtr-1	259	ndnFace://4	InInterests	9.17504e-09	0	0	0
7	rtr-1	259	ndnFace://4	OutInterests	0	0	0	0
7	rtr-1	259	ndnFace://4	InData	0	0	0	0
7	rtr-1	259	ndnFace://4	OutData	0	0	0	0
7	rtr-1	259	ndnFace://4	InSatisfiedInterests	2.62144e-09	0	0	0
7	rtr-1	259	ndnFace://4	InTimedOutInterests	0	0	0	0
7	rtr-1	259	ndnFace://4	OutSatisfiedInterests	0	0	0	0
7	rtr-1	259	ndnFace://4	OutTimedOutInterests	0	0	0	0
7	rtr-1	-1	all	SatisfiedInterests	200	0	100	0
7	rtr-1	-1	all	TimedOutInterests	0	0	0	0
7	rtr-2	1	internal://	InInterests	0	0	0	0
7	rtr-2	1	internal://	OutInterests	0	0	0	0
7	rtr-2	1	internal://	InData	0	0	0	0
7	rtr-2	1	internal://	OutData	0	0	0	0
7	rtr-2	1	internal://	InSatisfiedInterests	0	0	0	0
7	rtr-2	1	internal://	InTimedOutInterests	0	0	0	0
7	rtr-2	1	internal://	OutSatisfiedInterests	2.62144e-09	0	0	0
7	rtr-2	1	internal://	OutTimedOutInterests	0	0	0	0
7	rtr-2	256	netDeviceFace://	InInterests	100	3.22266	50	1.61133
7	rtr-2	256	netDeviceFace://	OutInterests	0	0	0	0
7	rtr-2	256	netDeviceFace://	InData	0	0	0	0
7	rtr-2	256	netDeviceFace://	OutData	100	104.102	50	52.0508
7	rtr-2	256	netDeviceFace://	InSatisfiedInterests	100	0	50	0
7	rtr-2	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
7	rtr-2	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
7	rtr-2	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
7	rtr-2	257	netDeviceFace://	InInterests	100	3.22266	50	1.61133
7	rtr-2	257	netDeviceFace://	OutInterests	0	0	0	0
7	rtr-2	257	netDeviceFace://	InData	0	0	0	0
7	rtr-2	257	netDeviceFace://	OutData	100	104.102	50	52.0508
7	rtr-2	257	netDeviceFace://	InSatisfiedInterests	100	0	50	0
7	rtr-2	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
7	rtr-2	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
7	rtr-2	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
7	rtr-2	258	netDeviceFace://	InInterests	0	0	0	0
7	rtr-2	258	netDeviceFace://	OutInterests	200	6.44531	100	3.22266
7	rtr-2	258	netDeviceFace://	InData	200	208.203	100	104.102
7	rtr-2	258	netDeviceFace://	OutData	0	0	0	0
7	rtr-2	258	netDeviceFace://	InSatisfiedInterests	0	0	0	0
7	rtr-2	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
7	rtr-2	258	netDeviceFace://	OutSatisfiedInterests	200	0	100	0
7	rtr-2	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
7	rtr-2	259	ndnFace://5	InInterests	9.17504e-09	0	0	0
7	rtr-2	259	ndnFace://5	OutInterests	0	0	0	0
7	rtr-2	259	ndnFace://5	InData	0	0	0	0
7	rtr-2	259	ndnFace://5	OutData	0	0	0	0
7	rtr-2	259	ndnFace://5	InSatisfiedInterests	2.62144e-09	0	0	0
7	rtr-2	259	ndnFace://5	InTimedOutInterests	0	0	0	0
7	rtr-2	259	ndnFace://5	OutSatisfiedInterests	0	0	0	0
7	rtr-2	259	ndnFace://5	OutTimedOutInterests	0	0	0	0
7	rtr-2	-1	all	SatisfiedInterests	200	0	100	0
7	rtr-2	-1	all	TimedOutInterests	0	0	0	0
7	root	1	internal://	InInterests	0	0	0	0
7	root	1	internal://	OutInterests	0	0	0	0
7	root	1	internal://	InData	0	0	0	0
7	root	1	internal://	OutData	0	0	0	0
7	root	1	internal://	InSatisfiedInterests	0	0	0	0
7	root	1	internal://	InTimedOutInterests	0	0	0	0
7	root	1	internal://	OutSatisfiedInterests	2.62144e-09	0	0	0
7	root	1	internal://	OutTimedOutInterests	0	0	0	0
7	root	256	netDeviceFace://	InInterests	200	6.44531	100	3.22266
7	root	256	netDeviceFace://	OutInterests	0	0	0	0
7	root	256	netDeviceFace://	InData	0	0	0	0
7	root	256	netDeviceFace://	OutData	200	208.203	100	104.102
7	root	256	netDeviceFace://	InSatisfiedInterests	200	0	100	0
7	root	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
7	root	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
7	root	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
7	root	257	netDeviceFace://	InInterests	200	6.44531	100	3.22266
7	root	257	netDeviceFace://	OutInterests	0	0	0	0
7	root	257	netDeviceFace://	InData	0	0	0	0
7	root	257	netDeviceFace://	OutData	200	208.203	100	104.102
7	root	257	netDeviceFace://	InSatisfiedInterests	200	0	100	0
7	root	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
7	root	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
7	root	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
7	root	258	ndnFace://6	InInterests	9.17504e-09	0	0	0
7	root	258	ndnFace://6	OutInterests	0	0	0	0
7	root	258	ndnFace://6	InData	0	0	0	0
7	root	258	ndnFace://6	OutData	0	0	0	0
7	root	258	ndnFace://6	InSatisfiedInterests	2.62144e-09	0	0	0
7	root	258	ndnFace://6	InTimedOutInterests	0	0	0	0
7	root	258	ndnFace://6	OutSatisfiedInterests	0	0	0	0
7	root	258	ndnFace://6	OutTimedOutInterests	0	0	0	0
7	root	259	appFace://	InInterests	0	0	0	0
7	root	259	appFace://	OutInterests	400	12.8906	200	6.44531
7	root	259	appFace://	InData	400	416.406	200	208.203
7	root	259	appFace://	OutData	0	0	0	0
7	root	259	appFace://	InSatisfiedInterests	0	0	0	0
7	root	259	appFace://	InTimedOutInterests	0	0	0	0
7	root	259	appFace://	OutSatisfiedInterests	400	0	200	0
7	root	259	appFace://	OutTimedOutInterests	0	0	0	0
7	root	-1	all	SatisfiedInterests	400	0	200	0
7	root	-1	all	TimedOutInterests	0	0	0	0
7.5	leaf-1	1	internal://	InInterests	0	0	0	0
7.5	leaf-1	1	internal://	OutInterests	0	0	0	0
7.5	leaf-1	1	internal://	InData	0	0	0	0
7.5	leaf-1	1	internal://	OutData	0	0	0	0
7.5	leaf-1	1	internal://	InSatisfiedInterests	0	0	0	0
7.5	leaf-1	1	internal://	InTimedOutInterests	0	0	0	0
7.5	leaf-1	1	internal://	OutSatisfiedInterests	5.24288e-10	0	0	0
7.5	leaf-1	1	internal://	OutTimedOutInterests	0	0	0	0
7.5	leaf-1	256	netDeviceFace://	InInterests	0	0	0	0
7.5	leaf-1	256	netDeviceFace://	OutInterests	100	0	50	0
7.5	leaf-1	256	netDeviceFace://	InData	100	104.102	50	52.0508
7.5	leaf-1	256	netDeviceFace://	OutData	0	0	0	0
7.5	leaf-1	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
7.5	leaf-1	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
7.5	leaf-1	256	netDeviceFace://	OutSatisfiedInterests	100	0	50	0
7.5	leaf-1	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
7.5	leaf-1	257	ndnFace://0	InInterests	1.57286e-09	0	0	0
7.5	leaf-1	257	ndnFace://0	OutInterests	0	0	0	0
7.5	leaf-1	257	ndnFace://0	InData	0	0	0	0
7.5	leaf-1	257	ndnFace://0	OutData	0	0	0	0
7.5	leaf-1	257	ndnFace://0	InSatisfiedInterests	5.24288e-10	0	0	0
7.5	leaf-1	257	ndnFace://0	InTimedOutInterests	0	0	0	0
7.5	leaf-1	257	ndnFace://0	OutSatisfiedInterests	0	0	0	0
7.5	leaf-1	257	ndnFace://0	OutTimedOutInterests	0	0	0	0
7.5	leaf-1	258	appFace://	InInterests	100	3.22266	50	1.61133
7.5	leaf-1	258	appFace://	OutInterests	0	0	0	0
7.5	leaf-1	258	appFace://	InData	0	0	0	0
7.5	leaf-1	258	appFace://	OutData	100	104.102	50	52.0508
7.5	leaf-1	258	appFace://	InSatisfiedInterests	100	0	50	0
7.5	leaf-1	258	appFace://	InTimedOutInterests	0	0	0	0
7.5	leaf-1	258	appFace://	OutSatisfiedInterests	0	0	0	0
7.5	leaf-1	258	appFace://	OutTimedOutInterests	0	0	0	0
7.5	leaf-1	-1	all	SatisfiedInterests	100	0	50	0
7.5	leaf-1	-1	all	TimedOutInterests	0	0	0	0
7.5	leaf-2	1	internal://	InInterests	0	0	0	0
7.5	leaf-2	1	internal://	OutInterests	0	0	0	0
7.5	leaf-2	1	internal://	InData	0	0	0	0
7.5	leaf-2	1	internal://	OutData	0	0	0	0
7.5	leaf-2	1	internal://	InSatisfiedInterests	0	0	0	0
7.5	leaf-2	1	internal://	InTimedOutInterests	0	0	0	0
7.5	leaf-2	1	internal://	OutSatisfiedInterests	5.24288e-10	0	0	0
7.5	leaf-2	1	internal://	OutTimedOutInterests	0	0	0	0
7.5	leaf-2	256	netDeviceFace://	InInterests	0	0	0	0
7.5	leaf-2	256	netDeviceFace://	OutInterests	100	0	50	0
7.5	leaf-2	256	netDeviceFace://	InData	100	104.102	50	52.0508
7.5	leaf-2	256	netDeviceFace://	OutData	0	0	0	0
7.5	leaf-2	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
7.5	leaf-2	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
7.5	leaf-2	256	netDeviceFace://	OutSatisfiedInterests	100	0	50	0
7.5	leaf-2	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
7.5	leaf-2	257	ndnFace://1	InInterests	1.57286e-09	0	0	0
7.5	leaf-2	257	ndnFace://1	OutInterests	0	0	0	0
7.5	leaf-2	257	ndnFace://1	InData	0	0	0	0
7.5	leaf-2	257	ndnFace://1	OutData	0	0	0	0
7.5	leaf-2	257	ndnFace://1	InSatisfiedInterests	5.24288e-10	0	0	0
7.5	leaf-2	257	ndnFace://1	InTimedOutInterests	0	0	0	0
7.5	leaf-2	257	ndnFace://1	OutSatisfiedInterests	0	0	0	0
7.5	leaf-2	257	ndnFace://1	OutTimedOutInterests	0	0	0	0
7.5	leaf-2	258	appFace://	InInterests	100	3.22266	50	1.61133
7.5	leaf-2	258	appFace://	OutInterests	0	0	0	0
7.5	leaf-2	258	appFace://	InData	0	0	0	0
7.5	leaf-2	258	appFace://	OutData	100	104.102	50	52.0508
7.5	leaf-2	258	appFace://	InSatisfiedInterests	100	0	50	0
7.5	leaf-2	258	appFace://	InTimedOutInterests	0	0	0	0
7.5	leaf-2	258	appFace://	OutSatisfiedInterests	0	0	0	0
7.5	leaf-2	258	appFace://	OutTimedOutInterests	0	0	0	0
7.5	leaf-2	-1	all	SatisfiedInterests	100	0	50	0
7.5	leaf-2	-1	all	TimedOutInterests	0	0	0	0
7.5	leaf-3	1	internal://	InInterests	0	0	0	0
7.5	leaf-3	1	internal://	OutInterests	0	0	0	0
7.5	leaf-3	1	internal://	InData	0	0	0	0
7.5	leaf-3	1	internal://	OutData	0	0	0	0
7.5	leaf-3	1	internal://	InSatisfiedInterests	0	0	0	0
7.5	leaf-3	1	internal://	InTimedOutInterests	0	0	0	0
7.5	leaf-3	1	internal://	OutSatisfiedInterests	5.24288e-10	0	0	0
7.5	leaf-3	1	internal://	OutTimedOutInterests	0	0	0	0
7.5	leaf-3	256	netDeviceFace://	InInterests	0	0	0	0
7.5	leaf-3	256	netDeviceFace://	OutInterests	100	0	50	0
7.5	leaf-3	256	netDeviceFace://	InData	100	104.102	50	52.0508
7.5	leaf-3	256	netDeviceFace://	OutData	0	0	0	0
7.5	leaf-3	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
7.5	leaf-3	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
7.5	leaf-3	256	netDeviceFace://	OutSatisfiedInterests	100	0	50	0
7.5	leaf-3	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
7.5	leaf-3	257	ndnFace://2	InInterests	1.57286e-09	0	0	0
7.5	leaf-3	257	ndnFace://2	OutInterests	0	0	0	0
7.5	leaf-3	257	ndnFace://2	InData	0	0	0	0
7.5	leaf-3	257	ndnFace://2	OutData	0	0	0	0
7.5	leaf-3	257	ndnFace://2	InSatisfiedInterests	5.24288e-10	0	0	0
7.5	leaf-3	257	ndnFace://2	InTimedOutInterests	0	0	0	0
7.5	leaf-3	257	ndnFace://2	OutSatisfiedInterests	0	0	0	0
7.5	leaf-3	257	ndnFace://2	OutTimedOutInterests	0	0	0	0
7.5	leaf-3	258	appFace://	InInterests	100	3.22266	50	1.61133
7.5	leaf-3	258	appFace://	OutInterests	0	0	0	0
7.5	leaf-3	258	appFace://	InData	0	0	0	0
7.5	leaf-3	258	appFace://	OutData	100	104.102	50	52.0508
7.5	leaf-3	258	appFace://	InSatisfiedInterests	100	0	50	0
7.5	leaf-3	258	appFace://	InTimedOutInterests	0	0	0	0
7.5	leaf-3	258	appFace://	OutSatisfiedInterests	0	0	0	0
7.5	leaf-3	258	appFace://	OutTimedOutInterests	0	0	0	0
7.5	leaf-3	-1	all	SatisfiedInterests	100	0	50	0
7.5	leaf-3	-1	all	TimedOutInterests	0	0	0	0
7.5	leaf-4	1	internal://	InInterests	0	0	0	0
7.5	leaf-4	1	internal://	OutInterests	0	0	0	0
7.5	leaf-4	1	internal://	InData	0	0	0	0
7.5	leaf-4	1	internal://	OutData	0	0	0	0
7.5	leaf-4	1	internal://	InSatisfiedInterests	0	0	0	0
7.5	leaf-4	1	internal://	InTimedOutInterests	0	0	0	0
7.5	leaf-4	1	internal://	OutSatisfiedInterests	5.24288e-10	0	0	0
7.5	leaf-4	1	internal://	OutTimedOutInterests	0	0	0	0
7.5	leaf-4	256	netDeviceFace://	InInterests	0	0	0	0
7.5	leaf-4	256	netDeviceFace://	OutInterests	100	0	50	0
7.5	leaf-4	256	netDeviceFace://	InData	100	104.102	50	52.0508
7.5	leaf-4	256	netDeviceFace://	OutData	0	0	0	0
7.5	leaf-4	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
7.5	leaf-4	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
7.5	leaf-4	256	netDeviceFace://	OutSatisfiedInterests	100	0	50	0
7.5	leaf-4	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
7.5	leaf-4	257	ndnFace://3	InInterests	1.57286e-09	0	0	0
7.5	leaf-4	257	ndnFace://3	OutInterests	0	0	0	0
7.5	leaf-4	257	ndnFace://3	InData	0	0	0	0
7.5	leaf-4	257	ndnFace://3	OutData	0	0	0	0
7.5	leaf-4	257	ndnFace://3	InSatisfiedInterests	5.24288e-10	0	0	0
7.5	leaf-4	257	ndnFace://3	InTimedOutInterests	0	0	0	0
7.5	leaf-4	257	ndnFace://3	OutSatisfiedInterests	0	0	0	0
7.5	leaf-4	257	ndnFace://3	OutTimedOutInterests	0	0	0	0
7.5	leaf-4	258	appFace://	InInterests	100	3.22266	50	1.61133
7.5	leaf-4	258	appFace://	OutInterests	0	0	0	0
